,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"beta_cos[DeLoach, Zach]",-0.427,0.224,-0.86,-0.021,0.002,0.003,14644.0,5716.0,1.0
"beta_cos[Teodosio, Bryce]",-0.331,0.233,-0.781,0.09,0.002,0.003,15733.0,5480.0,1.0
"beta_cos[Helman, Michael]",-0.386,0.233,-0.836,0.043,0.002,0.003,16795.0,5426.0,1.0
"beta_cos[Schneemann, Daniel]",-0.304,0.219,-0.718,0.102,0.002,0.003,17264.0,5842.0,1.0
"beta_cos[Freeman, Tyler]",-0.337,0.174,-0.645,0.012,0.002,0.002,13417.0,5166.0,1.0
"beta_cos[Hinds, Rece]",-0.391,0.227,-0.82,0.044,0.002,0.003,12975.0,5626.0,1.0
"beta_cos[Barrosa, Jorge]",-0.369,0.228,-0.802,0.062,0.002,0.003,16150.0,4702.0,1.0
"beta_cos[Beck, Jordan]",-0.4,0.229,-0.817,0.039,0.002,0.003,13862.0,5726.0,1.0
"beta_cos[Misner, Kameron]",-0.42,0.224,-0.848,0.001,0.002,0.003,16094.0,5843.0,1.0
"beta_cos[Martínez, Angel]",-0.471,0.222,-0.891,-0.064,0.002,0.003,15391.0,6207.0,1.0
"beta_cos[Vilade, Ryan]",-0.422,0.223,-0.855,-0.014,0.002,0.003,15632.0,5769.0,1.0
"beta_cos[Julks, Corey]",-0.425,0.229,-0.857,-0.001,0.002,0.003,14993.0,5130.0,1.0
"beta_cos[Gonzalez, Romy]",-0.397,0.235,-0.831,0.043,0.002,0.003,14028.0,6397.0,1.0
"beta_cos[Ellis, Duke]",-0.4,0.23,-0.839,0.035,0.002,0.003,15151.0,6060.0,1.0
"beta_cos[Lee, Jung Hoo]",-0.568,0.205,-0.971,-0.205,0.002,0.003,15548.0,5384.0,1.0
"beta_cos[Arias, Gabriel]",-0.292,0.231,-0.718,0.151,0.002,0.003,13389.0,5196.0,1.0
"beta_cos[Rosario, Eddie]",-0.327,0.226,-0.748,0.103,0.002,0.003,15011.0,5202.0,1.0
"beta_cos[Schuemann, Max]",-0.369,0.222,-0.796,0.04,0.002,0.003,12030.0,5565.0,1.0
"beta_cos[Taylor, Samad]",-0.393,0.23,-0.832,0.027,0.002,0.003,16049.0,6172.0,1.0
"beta_cos[Berroa, Steward]",-0.388,0.232,-0.829,0.052,0.002,0.003,12786.0,6198.0,1.0
"beta_sin[Siri, Jose]",-0.25,0.08,-0.406,-0.114,0.001,0.001,3848.0,2399.0,1.0
"beta_sin[Tucker, Kyle]",-0.131,0.092,-0.306,0.048,0.001,0.001,13809.0,6132.0,1.0
"beta_sin[Duvall, Adam]",-0.122,0.08,-0.276,0.032,0.001,0.001,12434.0,5801.0,1.0
"beta_sin[Heredia, Guillermo]",-0.15,0.088,-0.327,0.009,0.001,0.001,16567.0,5634.0,1.0
"beta_sin[McCormick, Chas]",-0.206,0.082,-0.37,-0.061,0.001,0.001,8821.0,5927.0,1.0
"beta_sin[Bellinger, Cody]",-0.048,0.072,-0.178,0.089,0.001,0.001,6836.0,6026.0,1.0
"beta_sin[Hernández, Enrique]",-0.103,0.073,-0.24,0.034,0.001,0.001,14394.0,5199.0,1.0
"beta_sin[Verdugo, Alex]",-0.133,0.091,-0.301,0.049,0.001,0.001,14344.0,6004.0,1.0
"beta_sin[Betts, Mookie]",-0.145,0.092,-0.325,0.024,0.001,0.001,13818.0,6290.0,1.0
"beta_sin[Taylor, Chris]",-0.132,0.09,-0.303,0.04,0.001,0.001,13998.0,5636.0,1.0
"beta_sin[Lux, Gavin]",-0.152,0.095,-0.336,0.027,0.001,0.001,14819.0,5503.0,1.0
"beta_sin[Daza, Yonathan]",-0.122,0.077,-0.261,0.028,0.001,0.001,15950.0,5816.0,1.0
"beta_sin[McCarthy, Jake]",-0.075,0.084,-0.224,0.09,0.001,0.001,9663.0,5596.0,1.0
"beta_sin[Engel, Adam]",-0.173,0.09,-0.348,-0.004,0.001,0.001,9604.0,5330.0,1.0
"beta_sin[Baddoo, Akil]",-0.131,0.085,-0.295,0.029,0.001,0.001,14115.0,5679.0,1.0
"beta_sin[Sierra, Magneuris]",-0.119,0.087,-0.279,0.053,0.001,0.001,12888.0,5709.0,1.0
"beta_sin[Jankowski, Travis]",-0.167,0.089,-0.349,-0.008,0.001,0.001,12102.0,5960.0,1.0
"beta_sin[Herrera, Odúbel]",-0.125,0.078,-0.265,0.032,0.001,0.001,15025.0,5448.0,1.0
"beta_sin[Marte, Starling]",-0.074,0.084,-0.227,0.087,0.001,0.001,10054.0,5847.0,1.0
"beta_sin[Bolt, Skye]",-0.155,0.09,-0.325,0.019,0.001,0.001,12085.0,5850.0,1.0
"beta_sin[Taylor, Michael A.]",-0.103,0.062,-0.226,0.01,0.001,0.001,14052.0,5467.0,1.0
"beta_sin[Robert Jr., Luis]",-0.189,0.068,-0.308,-0.053,0.001,0.001,10711.0,5592.0,1.0
"beta_sin[Meyers, Jake]",-0.119,0.07,-0.249,0.013,0.001,0.001,16932.0,5294.0,1.0
"beta_sin[Slater, Austin]",-0.126,0.08,-0.28,0.026,0.001,0.001,15144.0,6133.0,1.0
"beta_sin[Yastrzemski, Mike]",-0.117,0.079,-0.269,0.035,0.001,0.001,15450.0,5877.0,1.0
"beta_sin[Pache, Cristian]",-0.089,0.081,-0.237,0.065,0.001,0.001,14018.0,5752.0,1.0
"beta_sin[Cain, Lorenzo]",-0.112,0.085,-0.282,0.044,0.001,0.001,11822.0,5338.0,1.0
"beta_sin[Kiermaier, Kevin]",-0.111,0.066,-0.23,0.02,0.001,0.001,11581.0,6417.0,1.0
"beta_sin[Duggar, Steven]",-0.141,0.086,-0.307,0.021,0.001,0.001,14842.0,5643.0,1.0
"beta_sin[Bryant, Kris]",-0.132,0.094,-0.307,0.049,0.001,0.001,14328.0,5283.0,1.0
"beta_sin[Ortega, Rafael]",-0.114,0.08,-0.26,0.045,0.001,0.001,16350.0,5655.0,1.0
"beta_sin[Marsh, Brandon]",-0.216,0.079,-0.365,-0.076,0.001,0.001,5667.0,6069.0,1.0
"beta_sin[Kelenic, Jarred]",-0.076,0.077,-0.219,0.069,0.001,0.001,10061.0,5457.0,1.0
"beta_sin[Lagares, Juan]",-0.132,0.089,-0.302,0.032,0.001,0.001,16333.0,5876.0,1.0
"beta_sin[Straw, Myles]",-0.212,0.067,-0.339,-0.091,0.001,0.001,6597.0,5815.0,1.0
"beta_sin[Peters, DJ]",-0.12,0.092,-0.29,0.062,0.001,0.001,13048.0,5692.0,1.0
"beta_sin[McKenna, Ryan]",-0.159,0.09,-0.327,0.016,0.001,0.001,11155.0,5728.0,1.0
"beta_sin[Springer, George]",-0.06,0.087,-0.213,0.114,0.001,0.001,9127.0,5563.0,1.0
"beta_sin[Mullins, Cedric]",-0.162,0.059,-0.276,-0.052,0.001,0.001,12233.0,6066.0,1.0
"beta_sin[Thomas, Lane]",-0.078,0.081,-0.223,0.085,0.001,0.001,12616.0,5937.0,1.0
"beta_sin[Renfroe, Hunter]",-0.113,0.095,-0.288,0.07,0.001,0.001,15504.0,6146.0,1.0
"beta_sin[Hilliard, Sam]",-0.153,0.086,-0.32,0.005,0.001,0.001,13021.0,5378.0,1.0
"beta_sin[Varsho, Daulton]",-0.123,0.075,-0.263,0.02,0.001,0.001,14793.0,6018.0,1.0
"beta_sin[Buxton, Byron]",-0.16,0.073,-0.299,-0.02,0.001,0.001,12677.0,6142.0,1.0
"beta_sin[Bader, Harrison]",-0.09,0.066,-0.214,0.033,0.001,0.001,13653.0,5760.0,1.0
"beta_sin[Gardner, Brett]",-0.171,0.087,-0.339,-0.009,0.001,0.001,10064.0,6350.0,1.0
"beta_sin[Bradley Jr., Jackie]",-0.227,0.087,-0.385,-0.06,0.001,0.001,5873.0,5831.0,1.0
"beta_sin[Grisham, Trent]",-0.158,0.066,-0.281,-0.031,0.001,0.001,11977.0,6128.0,1.0
"beta_sin[Friedl, TJ]",-0.165,0.076,-0.314,-0.025,0.001,0.001,14165.0,6283.0,1.0
"beta_sin[Gamel, Ben]",-0.095,0.093,-0.265,0.087,0.001,0.001,12601.0,5541.0,1.0
"beta_sin[Phillips, Brett]",-0.107,0.083,-0.266,0.054,0.001,0.001,14234.0,6669.0,1.0
"beta_sin[Vierling, Matt]",-0.112,0.079,-0.262,0.039,0.001,0.001,15040.0,6205.0,1.0
"beta_sin[Nimmo, Brandon]",-0.14,0.068,-0.27,-0.012,0.001,0.001,15228.0,5744.0,1.0
"beta_sin[Stevenson, Andrew]",-0.13,0.09,-0.304,0.039,0.001,0.001,14253.0,6228.0,1.0
"beta_sin[Taylor, Tyrone]",-0.106,0.081,-0.259,0.05,0.001,0.001,13785.0,5563.0,1.0
"beta_sin[Margot, Manuel]",-0.155,0.083,-0.315,0.005,0.001,0.001,15678.0,5708.0,1.0
"beta_sin[DeShields, Delino]",-0.124,0.092,-0.293,0.064,0.001,0.001,16114.0,4955.0,1.0
"beta_sin[Reynolds, Bryan]",0.027,0.089,-0.14,0.187,0.001,0.001,3592.0,1967.0,1.0
"beta_sin[Fargas, Johneshwy]",-0.133,0.096,-0.321,0.045,0.001,0.001,15589.0,5632.0,1.0
"beta_sin[Taveras, Leody]",-0.026,0.068,-0.15,0.099,0.001,0.001,5553.0,5375.0,1.0
"beta_sin[Tatis Jr., Fernando]",-0.135,0.097,-0.316,0.054,0.001,0.002,15306.0,5563.0,1.0
"beta_sin[Ward, Taylor]",-0.108,0.094,-0.29,0.074,0.001,0.001,14644.0,5780.0,1.0
"beta_sin[Barrero, José]",-0.106,0.093,-0.289,0.068,0.001,0.001,14105.0,5870.0,1.0
"beta_sin[De La Cruz, Bryan]",-0.171,0.089,-0.348,-0.008,0.001,0.001,11055.0,6134.0,1.0
"beta_sin[Isbel, Kyle]",-0.126,0.069,-0.261,0.001,0.001,0.001,16996.0,6193.0,1.0
"beta_sin[Carlson, Dylan]",-0.15,0.075,-0.294,-0.01,0.001,0.001,14697.0,6483.0,1.0
"beta_sin[Hampson, Garrett]",-0.156,0.077,-0.303,-0.016,0.001,0.001,13938.0,6424.0,1.0
"beta_sin[Thompson, Trayce]",-0.103,0.087,-0.268,0.065,0.001,0.001,15280.0,5629.0,1.0
"beta_sin[Olivares, Edward]",-0.122,0.095,-0.307,0.06,0.001,0.002,15273.0,5383.0,1.0
"beta_sin[Reyes, Victor]",-0.149,0.091,-0.334,0.013,0.001,0.001,12620.0,5861.0,1.0
"beta_sin[Cameron, Daz]",-0.106,0.091,-0.272,0.073,0.001,0.001,11753.0,6020.0,1.0
"beta_sin[Brown, Seth]",-0.125,0.092,-0.295,0.06,0.001,0.001,17833.0,5924.0,1.0
"beta_sin[Pederson, Joc]",-0.122,0.09,-0.298,0.048,0.001,0.001,15356.0,5361.0,1.0
"beta_sin[Hamilton, Billy]",-0.089,0.093,-0.257,0.095,0.001,0.001,12541.0,6034.0,1.0
"beta_sin[Grichuk, Randal]",-0.136,0.081,-0.295,0.014,0.001,0.001,13511.0,5745.0,1.0
"beta_sin[Zimmer, Bradley]",-0.145,0.086,-0.311,0.016,0.001,0.001,14445.0,6315.0,1.0
"beta_sin[Gordon, Nick]",-0.088,0.087,-0.25,0.083,0.001,0.001,14335.0,5629.0,1.0
"beta_sin[Dyson, Jarrod]",-0.167,0.095,-0.348,0.019,0.001,0.001,11762.0,6092.0,1.0
"beta_sin[Florial, Estevan]",-0.14,0.09,-0.316,0.03,0.001,0.001,16351.0,5751.0,1.0
"beta_sin[Dickerson, Corey]",-0.136,0.093,-0.316,0.039,0.001,0.001,13818.0,5539.0,1.0
"beta_sin[García, Leury]",-0.156,0.093,-0.344,0.012,0.001,0.001,12627.0,5934.0,1.0
"beta_sin[Judge, Aaron]",-0.121,0.072,-0.255,0.017,0.001,0.001,17076.0,6164.0,1.0
"beta_sin[Hill, Derek]",-0.127,0.079,-0.282,0.02,0.001,0.001,16672.0,5603.0,1.0
"beta_sin[Akiyama, Shogo]",-0.147,0.093,-0.328,0.03,0.001,0.001,14619.0,5299.0,1.0
"beta_sin[Hays, Austin]",-0.133,0.092,-0.308,0.041,0.001,0.001,12351.0,5901.0,1.0
"beta_sin[Pillar, Kevin]",-0.109,0.087,-0.277,0.055,0.001,0.001,14410.0,5381.0,1.0
"beta_sin[Winker, Jesse]",-0.126,0.093,-0.302,0.055,0.001,0.001,16300.0,5969.0,1.0
"beta_sin[Brinson, Lewis]",-0.111,0.092,-0.277,0.074,0.001,0.001,11986.0,5141.0,1.0
"beta_sin[Happ, Ian]",-0.145,0.089,-0.319,0.02,0.001,0.001,14226.0,5763.0,1.0
"beta_sin[Marte, Ketel]",-0.173,0.085,-0.341,-0.021,0.001,0.001,11725.0,4877.0,1.0
"beta_sin[Aquino, Aristides]",-0.108,0.095,-0.293,0.069,0.001,0.001,13090.0,5733.0,1.0
"beta_sin[Almora Jr., Albert]",-0.136,0.089,-0.308,0.035,0.001,0.001,18022.0,5901.0,1.0
"beta_sin[Naquin, Tyler]",-0.143,0.086,-0.308,0.019,0.001,0.001,12042.0,6057.0,1.0
"beta_sin[Cave, Jake]",-0.125,0.093,-0.291,0.065,0.001,0.001,18494.0,4890.0,1.0
"beta_sin[Wade, Tyler]",-0.127,0.094,-0.315,0.044,0.001,0.001,14333.0,6011.0,1.0
"beta_sin[Dubón, Mauricio]",-0.138,0.084,-0.292,0.03,0.001,0.001,13820.0,5889.0,1.0
"beta_sin[Tucker, Cole]",-0.119,0.094,-0.291,0.074,0.001,0.001,13848.0,5901.0,1.0
"beta_sin[Hermosillo, Michael]",-0.104,0.096,-0.282,0.088,0.001,0.001,14157.0,6013.0,1.0
"beta_sin[Santana, Danny]",-0.11,0.093,-0.287,0.067,0.001,0.001,15312.0,5511.0,1.0
"beta_sin[Duran, Jarren]",-0.204,0.076,-0.35,-0.066,0.001,0.001,6616.0,5856.0,1.0
"beta_sin[Bonifacio, Jorge]",-0.134,0.094,-0.302,0.059,0.001,0.001,14048.0,5722.0,1.0
"beta_sin[Robles, Victor]",-0.046,0.075,-0.181,0.101,0.001,0.001,7745.0,5523.0,1.0
"beta_sin[Palacios, Joshua]",-0.145,0.094,-0.329,0.029,0.001,0.001,13658.0,5588.0,1.0
"beta_sin[Williams, Luke]",-0.142,0.095,-0.33,0.033,0.001,0.001,14478.0,5744.0,1.0
"beta_sin[Goodwin, Brian]",-0.121,0.091,-0.287,0.062,0.001,0.001,13671.0,5916.0,1.0
"beta_sin[Fraley, Jake]",-0.129,0.094,-0.3,0.06,0.001,0.001,12558.0,5865.0,1.0
"beta_sin[Refsnyder, Rob]",-0.131,0.09,-0.307,0.033,0.001,0.001,12418.0,6303.0,1.0
"beta_sin[Davis, Jonathan]",-0.12,0.083,-0.277,0.04,0.001,0.001,12836.0,5652.0,1.0
"beta_sin[Moniak, Mickey]",-0.129,0.077,-0.281,0.013,0.001,0.001,13694.0,5228.0,1.0
"beta_sin[Martin, Jason]",-0.129,0.095,-0.311,0.055,0.001,0.001,14790.0,5779.0,1.0
"beta_sin[Park, Hoy]",-0.124,0.093,-0.305,0.051,0.001,0.001,14182.0,5426.0,1.0
"beta_sin[García, Adolis]",-0.103,0.079,-0.251,0.05,0.001,0.001,13735.0,6141.0,1.0
"beta_sin[Goodrum, Niko]",-0.146,0.095,-0.333,0.027,0.001,0.001,12893.0,6166.0,1.0
"beta_sin[Smith, Pavin]",-0.097,0.094,-0.28,0.082,0.001,0.001,13366.0,6132.0,1.0
"beta_sin[Marisnick, Jake]",-0.131,0.087,-0.299,0.034,0.001,0.001,17361.0,5959.0,1.0
"beta_sin[Kepler, Max]",-0.136,0.09,-0.307,0.037,0.001,0.001,14302.0,6268.0,1.0
"beta_sin[White, Eli]",-0.11,0.087,-0.271,0.069,0.001,0.001,14524.0,5747.0,1.0
"beta_sin[Allen, Greg]",-0.101,0.093,-0.281,0.076,0.001,0.001,12446.0,5077.0,1.0
"beta_sin[Tapia, Raimel]",-0.119,0.091,-0.286,0.058,0.001,0.001,13525.0,5665.0,1.0
"beta_sin[Profar, Jurickson]",-0.149,0.094,-0.332,0.026,0.001,0.001,13464.0,5568.0,1.0
"beta_sin[Laureano, Ramón]",-0.122,0.081,-0.28,0.03,0.001,0.001,15522.0,5780.0,1.0
"beta_sin[Pollock, AJ]",-0.165,0.094,-0.347,0.012,0.001,0.001,13994.0,4676.0,1.0
"beta_sin[Oliva, Jared]",-0.123,0.096,-0.3,0.062,0.001,0.001,16278.0,5708.0,1.0
"beta_sin[Mercado, Óscar]",-0.138,0.093,-0.328,0.03,0.001,0.001,13258.0,6437.0,1.0
"beta_sin[Celestino, Gilberto]",-0.052,0.088,-0.207,0.121,0.001,0.001,7999.0,6351.0,1.0
"beta_sin[Tauchman, Mike]",-0.111,0.086,-0.272,0.058,0.001,0.001,14774.0,5966.0,1.0
"beta_sin[Harrison, Monte]",-0.111,0.094,-0.287,0.075,0.001,0.001,14686.0,5605.0,1.0
"beta_sin[Reddick, Josh]",-0.118,0.095,-0.296,0.063,0.001,0.001,13464.0,6023.0,1.0
"beta_sin[Fairchild, Stuart]",-0.183,0.088,-0.359,-0.025,0.001,0.001,10028.0,5523.0,1.0
"beta_sin[Bruján, Vidal]",-0.129,0.095,-0.311,0.05,0.001,0.001,15402.0,5789.0,1.0
"beta_sin[Freeman, Mike]",-0.124,0.095,-0.308,0.052,0.001,0.002,14802.0,5445.0,1.0
"beta_sin[O'Grady, Brian]",-0.126,0.096,-0.31,0.06,0.001,0.001,12124.0,5514.0,1.0
"beta_sin[Parra, Gerardo]",-0.119,0.095,-0.297,0.068,0.001,0.001,14868.0,5093.0,1.0
"beta_sin[Inciarte, Ender]",-0.138,0.092,-0.308,0.041,0.001,0.001,13683.0,5237.0,1.0
"beta_sin[Trammell, Taylor]",-0.099,0.091,-0.268,0.079,0.001,0.001,14156.0,5303.0,1.0
"beta_sin[Locastro, Tim]",-0.097,0.094,-0.274,0.079,0.001,0.001,13397.0,5857.0,1.0
"beta_sin[Heath, Nick]",-0.1,0.093,-0.268,0.089,0.001,0.001,13193.0,6087.0,1.0
"beta_sin[Heineman, Scott]",-0.126,0.094,-0.308,0.055,0.001,0.001,14427.0,5765.0,1.0
"beta_sin[Ramírez, Harold]",-0.15,0.094,-0.338,0.02,0.001,0.001,13594.0,6253.0,1.0
"beta_sin[Canha, Mark]",-0.12,0.091,-0.303,0.047,0.001,0.002,14343.0,4805.0,1.0
"beta_sin[Williams, Mason]",-0.121,0.095,-0.305,0.053,0.001,0.001,15045.0,5719.0,1.0
"beta_sin[García, Avisaíl]",-0.121,0.093,-0.295,0.059,0.001,0.001,14340.0,6207.0,1.0
"beta_sin[Mateo, Jorge]",-0.131,0.094,-0.31,0.044,0.001,0.001,14776.0,5930.0,1.0
"beta_sin[Thomas, Dillon]",-0.131,0.095,-0.311,0.052,0.001,0.001,15545.0,6069.0,1.0
"beta_sin[Garlick, Kyle]",-0.116,0.096,-0.297,0.07,0.001,0.001,14699.0,5484.0,1.0
"beta_sin[Lewis, Kyle]",-0.12,0.089,-0.288,0.048,0.001,0.001,13303.0,6043.0,1.0
"beta_sin[Maybin, Cameron]",-0.128,0.095,-0.312,0.048,0.001,0.001,16058.0,5614.0,1.0
"beta_sin[Harrison, Josh]",-0.128,0.094,-0.307,0.05,0.001,0.001,14537.0,5790.0,1.0
"beta_sin[Luplow, Jordan]",-0.129,0.092,-0.314,0.039,0.001,0.001,16143.0,5644.0,1.0
"beta_sin[Jones, JaCoby]",-0.098,0.091,-0.27,0.082,0.001,0.001,15497.0,5585.0,1.0
"beta_sin[Torreyes, Ronald]",-0.13,0.095,-0.313,0.053,0.001,0.001,14645.0,6045.0,1.0
"beta_sin[Hoerner, Nico]",-0.131,0.093,-0.309,0.044,0.001,0.002,15097.0,5620.0,1.0
"beta_sin[Castro, Harold]",-0.13,0.095,-0.306,0.059,0.001,0.001,13578.0,6079.0,1.0
"beta_sin[Barrera, Luis]",-0.126,0.094,-0.313,0.052,0.001,0.001,13900.0,5208.0,1.0
"beta_sin[Andreoli, John]",-0.117,0.094,-0.291,0.072,0.001,0.001,13841.0,5559.0,1.0
"beta_sin[Berti, Jon]",-0.128,0.096,-0.313,0.054,0.001,0.001,15440.0,5791.0,1.0
"beta_sin[Trout, Mike]",-0.191,0.077,-0.345,-0.056,0.001,0.001,10319.0,5619.0,1.0
"beta_sin[LaMarre, Ryan]",-0.124,0.095,-0.301,0.065,0.001,0.001,13630.0,5750.0,1.0
"beta_sin[Senzel, Nick]",-0.197,0.083,-0.362,-0.051,0.001,0.001,8828.0,5598.0,1.0
"beta_sin[Rosario, Amed]",-0.135,0.094,-0.319,0.046,0.001,0.001,13330.0,6193.0,1.0
"beta_sin[Adrianza, Ehire]",-0.118,0.096,-0.298,0.069,0.001,0.001,15220.0,6190.0,1.0
"beta_sin[Acuña Jr., Ronald]",-0.123,0.096,-0.301,0.069,0.001,0.001,16450.0,5880.0,1.0
"beta_sin[Dahl, David]",-0.134,0.096,-0.316,0.052,0.001,0.001,14813.0,6173.0,1.0
"beta_sin[Hicks, Aaron]",-0.142,0.083,-0.299,0.013,0.001,0.001,15482.0,5565.0,1.0
"beta_sin[Difo, Wilmer]",-0.135,0.094,-0.32,0.039,0.001,0.001,14390.0,5086.0,1.0
"beta_sin[Quinn, Roman]",-0.114,0.091,-0.293,0.056,0.001,0.001,12744.0,6342.0,1.0
"beta_sin[Pham, Tommy]",-0.101,0.089,-0.268,0.073,0.001,0.001,14664.0,6144.0,1.0
"beta_sin[Schebler, Scott]",-0.138,0.095,-0.319,0.039,0.001,0.001,14450.0,5995.0,1.0
"beta_sin[Kingery, Scott]",-0.127,0.095,-0.321,0.043,0.001,0.001,16167.0,6038.0,1.0
"beta_sin[Fowler, Dustin]",-0.11,0.092,-0.285,0.062,0.001,0.001,14867.0,5109.0,1.0
"beta_sin[Hurst, Scott]",-0.127,0.096,-0.303,0.062,0.001,0.001,16305.0,5728.0,1.0
"beta_sin[Alford, Anthony]",-0.099,0.094,-0.282,0.079,0.001,0.001,11884.0,5994.0,1.0
"beta_sin[Haggerty, Sam]",-0.12,0.092,-0.291,0.058,0.001,0.001,13738.0,5169.0,1.0
"beta_sin[Haseley, Adam]",-0.098,0.092,-0.27,0.079,0.001,0.001,17969.0,5433.0,1.0
"beta_sin[Wade Jr., LaMonte]",-0.123,0.095,-0.302,0.061,0.001,0.001,15711.0,5661.0,1.0
"beta_sin[Arozarena, Randy]",-0.138,0.093,-0.314,0.045,0.001,0.001,14144.0,5860.0,1.0
"beta_sin[Owings, Chris]",-0.12,0.092,-0.294,0.053,0.001,0.001,14545.0,6267.0,1.0
"beta_sin[Robson, Jacob]",-0.126,0.093,-0.3,0.052,0.001,0.001,14704.0,5952.0,1.0
"beta_sin[Harris II, Michael]",-0.113,0.067,-0.237,0.019,0.001,0.001,17113.0,5833.0,1.0
"beta_sin[Rodríguez, Julio]",-0.101,0.066,-0.224,0.023,0.001,0.001,15408.0,5493.0,1.0
"beta_sin[DeLuzio, Ben]",-0.129,0.095,-0.308,0.056,0.001,0.001,14900.0,5333.0,1.0
"beta_sin[Morel, Christopher]",-0.16,0.091,-0.341,0.006,0.001,0.001,11357.0,5885.0,1.0
"beta_sin[Siani, Michael]",-0.157,0.083,-0.32,-0.005,0.001,0.001,13714.0,5962.0,1.0
"beta_sin[Waters, Drew]",-0.093,0.087,-0.259,0.072,0.001,0.001,14158.0,5787.0,1.0
"beta_sin[Bae, Ji Hwan]",-0.109,0.089,-0.279,0.062,0.001,0.001,14705.0,6417.0,1.0
"beta_sin[Greene, Riley]",-0.112,0.078,-0.259,0.038,0.001,0.001,15150.0,6358.0,1.0
"beta_sin[Nootbaar, Lars]",-0.148,0.086,-0.312,0.007,0.001,0.001,16961.0,5821.0,1.0
"beta_sin[Gore, Terrance]",-0.121,0.094,-0.297,0.059,0.001,0.001,15715.0,5575.0,1.0
"beta_sin[Call, Alex]",-0.058,0.089,-0.21,0.118,0.001,0.001,8194.0,6278.0,1.0
"beta_sin[Bleday, JJ]",-0.146,0.073,-0.29,-0.012,0.001,0.001,13230.0,6199.0,1.0
"beta_sin[Mitchell, Garrett]",-0.14,0.088,-0.308,0.034,0.001,0.001,13849.0,5465.0,1.0
"beta_sin[Almonte, Abraham]",-0.116,0.094,-0.299,0.061,0.001,0.001,16008.0,5690.0,1.0
"beta_sin[Thompson, Bubba]",-0.112,0.093,-0.286,0.073,0.001,0.001,12635.0,6085.0,1.0
"beta_sin[Velázquez, Nelson]",-0.106,0.095,-0.285,0.071,0.001,0.001,15384.0,5470.0,1.0
"beta_sin[Benson, Will]",-0.166,0.089,-0.334,0.009,0.001,0.001,13724.0,5917.0,1.0
"beta_sin[Contreras, Mark]",-0.165,0.096,-0.357,0.01,0.001,0.001,13122.0,5168.0,1.0
"beta_sin[Azócar, José]",-0.181,0.092,-0.352,-0.008,0.001,0.001,11427.0,5779.0,1.0
"beta_sin[Payton, Mark]",-0.127,0.098,-0.303,0.073,0.001,0.001,13894.0,5209.0,1.0
"beta_sin[Carroll, Corbin]",-0.066,0.084,-0.222,0.093,0.001,0.001,9553.0,5569.0,1.0
"beta_sin[Kreidler, Ryan]",-0.122,0.098,-0.304,0.074,0.001,0.001,16562.0,5597.0,1.0
"beta_sin[Brennan, Will]",-0.086,0.094,-0.265,0.086,0.001,0.001,11556.0,6236.0,1.0
"beta_sin[Thomas, Alek]",-0.029,0.076,-0.17,0.111,0.001,0.001,7140.0,5330.0,1.0
"beta_sin[Suwinski, Jack]",-0.124,0.074,-0.275,0.01,0.001,0.001,13957.0,6318.0,1.0
"beta_sin[Moore, Dylan]",-0.116,0.097,-0.304,0.07,0.001,0.001,15405.0,5909.0,1.0
"beta_sin[O'Neill, Tyler]",-0.141,0.09,-0.307,0.04,0.001,0.001,16112.0,5991.0,1.0
"beta_sin[Wisdom, Patrick]",-0.122,0.094,-0.297,0.063,0.001,0.001,12784.0,5954.0,1.0
"beta_sin[Castro, Willi]",-0.122,0.085,-0.29,0.036,0.001,0.001,16170.0,6227.0,1.0
"beta_sin[Aguilar, Ryan]",-0.132,0.095,-0.325,0.038,0.001,0.001,15388.0,5481.0,1.0
"beta_sin[Merrifield, Whit]",-0.123,0.092,-0.297,0.051,0.001,0.001,14439.0,5209.0,1.0
"beta_sin[Burdick, Peyton]",-0.126,0.092,-0.303,0.05,0.001,0.001,12167.0,5812.0,1.0
"beta_sin[Stevenson, Cal]",-0.11,0.092,-0.279,0.069,0.001,0.001,16630.0,6141.0,1.0
"beta_sin[Cordero, Franchy]",-0.127,0.095,-0.318,0.046,0.001,0.002,14986.0,4941.0,1.0
"beta_sin[Myers, Wil]",-0.131,0.095,-0.319,0.051,0.001,0.001,14657.0,5842.0,1.0
"beta_sin[Bernard, Wynton]",-0.107,0.093,-0.289,0.068,0.001,0.001,16026.0,5630.0,1.0
"beta_sin[Eaton, Nate]",-0.139,0.094,-0.327,0.033,0.001,0.001,14758.0,6334.0,1.0
"beta_sin[Davis, Jaylin]",-0.122,0.094,-0.313,0.052,0.001,0.001,16935.0,6091.0,1.0
"beta_sin[Johnson, Bryce]",-0.107,0.092,-0.286,0.063,0.001,0.001,12696.0,6122.0,1.0
"beta_sin[Frazier, Adam]",-0.127,0.094,-0.303,0.052,0.001,0.001,13436.0,5647.0,1.0
"beta_sin[Lowe, Josh]",-0.122,0.091,-0.289,0.059,0.001,0.001,15643.0,6208.0,1.0
"beta_sin[Ruiz, Esteury]",-0.126,0.081,-0.285,0.027,0.001,0.001,18203.0,5317.0,1.0
"beta_sin[Sánchez, Jesús]",-0.083,0.087,-0.233,0.097,0.001,0.001,12022.0,6122.0,1.0
