,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"beta_dist[Stevenson, Andrew]",1.722,0.27,1.225,2.233,0.002,0.003,18059.0,5932.0,1.0
"beta_dist[Bauers, Jake]",1.435,0.225,1.016,1.855,0.002,0.002,14440.0,6307.0,1.0
"beta_dist[Wade Jr., LaMonte]",1.92,0.244,1.46,2.379,0.002,0.003,18490.0,6734.0,1.0
"beta_dist[McBroom, Ryan]",1.781,0.311,1.188,2.347,0.002,0.004,18404.0,5478.0,1.0
"beta_dist[Gordon, Alex]",1.651,0.221,1.233,2.061,0.002,0.003,14692.0,6229.0,1.0
"beta_dist[Tapia, Raimel]",2.098,0.171,1.776,2.415,0.002,0.002,12300.0,6655.0,1.0
"beta_dist[Spangenberg, Cory]",1.815,0.31,1.22,2.404,0.003,0.004,14927.0,5577.0,1.0
"beta_dist[Mancini, Trey]",1.839,0.251,1.385,2.333,0.002,0.003,16528.0,5927.0,1.0
"beta_dist[Hernández, Gorkys]",1.833,0.307,1.275,2.423,0.002,0.004,18696.0,5622.0,1.0
"beta_dist[Gonzalez, Marwin]",2.081,0.247,1.632,2.558,0.002,0.003,16734.0,6163.0,1.0
"beta_dist[Pham, Tommy]",1.935,0.176,1.595,2.254,0.002,0.002,13269.0,6373.0,1.0
"beta_dist[Braun, Ryan]",2.135,0.254,1.679,2.624,0.002,0.003,15644.0,5708.0,1.0
"beta_dist[Jiménez, Eloy]",1.952,0.214,1.531,2.344,0.002,0.002,15267.0,6498.0,1.0
"beta_dist[Stewart, Christin]",1.834,0.26,1.336,2.322,0.002,0.003,19202.0,5961.0,1.0
"beta_dist[Granderson, Curtis]",2.126,0.254,1.66,2.602,0.002,0.003,16081.0,6264.0,1.0
"beta_dist[Miller, Brad]",1.95,0.273,1.456,2.457,0.002,0.003,17686.0,5914.0,1.0
"beta_dist[Hernández, Teoscar]",2.032,0.177,1.698,2.358,0.002,0.002,12672.0,6691.0,1.0
"beta_dist[Calhoun, Willie]",2.196,0.25,1.721,2.653,0.002,0.003,13625.0,6563.0,1.0
"beta_dist[García, Robel]",1.928,0.311,1.348,2.513,0.002,0.004,19851.0,5540.0,1.0
"beta_dist[Schwarber, Kyle]",1.981,0.178,1.652,2.327,0.002,0.002,12416.0,7335.0,1.0
"beta_dist[Dickerson, Alex]",1.872,0.222,1.444,2.277,0.002,0.003,14548.0,6150.0,1.0
"beta_dist[Grossman, Robbie]",1.924,0.17,1.598,2.237,0.001,0.002,13901.0,6585.0,1.0
"beta_dist[Long Jr., Shed]",1.758,0.268,1.269,2.269,0.002,0.004,19646.0,5871.0,1.0
"beta_dist[VanMeter, Josh]",1.863,0.275,1.338,2.367,0.002,0.004,19312.0,5725.0,1.0
"beta_dist[Elmore, Jake]",1.918,0.306,1.338,2.503,0.002,0.004,15779.0,5698.0,1.0
"beta_dist[Davis, Rajai]",1.812,0.31,1.216,2.397,0.002,0.004,17239.0,5177.0,1.0
"beta_dist[Travis, Sam]",1.808,0.292,1.281,2.377,0.002,0.004,17936.0,5935.0,1.0
"beta_dist[Rojas, Josh]",1.748,0.259,1.251,2.221,0.002,0.003,17144.0,6036.0,1.0
"beta_dist[Myers, Wil]",2.032,0.202,1.663,2.423,0.002,0.002,13697.0,6907.0,1.0
"beta_dist[Straw, Myles]",1.212,0.183,0.867,1.55,0.002,0.002,10968.0,6937.0,1.0
"beta_dist[Ward, Taylor]",1.781,0.209,1.377,2.155,0.002,0.002,15986.0,6951.0,1.0
"beta_dist[Gosselin, Phil]",2.063,0.272,1.544,2.561,0.002,0.003,17508.0,6161.0,1.0
"beta_dist[Dean, Austin]",1.673,0.273,1.146,2.169,0.002,0.003,16284.0,5912.0,1.0
"beta_dist[Ramírez, Harold]",1.81,0.197,1.454,2.193,0.002,0.002,13638.0,6209.0,1.0
"beta_dist[Frazier, Clint]",1.684,0.221,1.256,2.083,0.002,0.003,15940.0,5990.0,1.0
"beta_dist[García, Leury]",1.909,0.215,1.477,2.295,0.002,0.002,13709.0,6261.0,1.0
"beta_dist[Rodríguez, Ronny]",1.838,0.316,1.219,2.415,0.003,0.004,15433.0,5529.0,1.0
"beta_dist[Rickard, Joey]",1.775,0.28,1.256,2.307,0.002,0.004,16546.0,5335.0,1.0
"beta_dist[Lopes, Tim]",1.702,0.275,1.185,2.212,0.002,0.003,17154.0,5886.0,1.0
"beta_dist[Ervin, Phillip]",2.082,0.242,1.63,2.542,0.002,0.003,14479.0,6434.0,1.0
"beta_dist[Luplow, Jordan]",1.722,0.216,1.311,2.12,0.002,0.003,15212.0,6280.0,1.0
"beta_dist[Kramer, Kevin]",1.846,0.301,1.252,2.386,0.002,0.004,19055.0,5278.0,1.0
"beta_dist[Nimmo, Brandon]",1.594,0.206,1.192,1.962,0.002,0.002,14391.0,6572.0,1.0
"beta_dist[McNeil, Jeff]",2.127,0.234,1.699,2.564,0.002,0.003,15935.0,6621.0,1.0
"beta_dist[Cordell, Ryan]",1.818,0.258,1.361,2.322,0.002,0.003,17633.0,6164.0,1.0
"beta_dist[Benintendi, Andrew]",1.668,0.183,1.333,2.017,0.002,0.002,13815.0,7037.0,1.0
"beta_dist[Yastrzemski, Mike]",1.532,0.171,1.202,1.845,0.001,0.002,13485.0,6302.0,1.0
"beta_dist[Moore, Dylan]",1.956,0.221,1.515,2.352,0.002,0.003,13632.0,6017.0,1.0
"beta_dist[Brown, Seth]",2.085,0.222,1.682,2.516,0.002,0.002,12976.0,6794.0,1.0
"beta_dist[Naylor, Josh]",1.732,0.23,1.306,2.17,0.002,0.003,16669.0,6179.0,1.0
"beta_dist[Kemp, Tony]",1.668,0.222,1.28,2.103,0.002,0.003,16599.0,6643.0,1.0
"beta_dist[Parra, Gerardo]",1.978,0.273,1.467,2.48,0.002,0.004,19922.0,5044.0,1.0
"beta_dist[Miller, Ian]",1.704,0.302,1.125,2.258,0.002,0.004,18100.0,4866.0,1.0
"beta_dist[Dixon, Brandon]",1.848,0.296,1.277,2.382,0.002,0.004,20291.0,5582.0,1.0
"beta_dist[Fletcher, David]",1.801,0.299,1.223,2.328,0.002,0.004,15708.0,5060.0,1.0
"beta_dist[Tucker, Kyle]",2.011,0.192,1.644,2.363,0.002,0.002,15359.0,6719.0,1.0
"beta_dist[Hermosillo, Michael]",1.961,0.269,1.466,2.477,0.002,0.003,15968.0,5670.0,1.0
"beta_dist[Smith Jr., Dwight]",1.987,0.243,1.54,2.44,0.002,0.003,15276.0,6933.0,1.0
"beta_dist[Heineman, Scott]",1.787,0.279,1.267,2.311,0.002,0.004,17251.0,5907.0,1.0
"beta_dist[Wade, Tyler]",1.955,0.275,1.437,2.465,0.002,0.003,17055.0,6488.0,1.0
"beta_dist[Pinder, Chad]",1.918,0.216,1.502,2.312,0.002,0.003,13377.0,6860.0,1.0
"beta_dist[Hilliard, Sam]",1.944,0.208,1.561,2.334,0.002,0.002,11847.0,5941.0,1.0
"beta_dist[Martini, Nick]",2.086,0.291,1.506,2.611,0.002,0.004,18011.0,6198.0,1.0
"beta_dist[Haseley, Adam]",1.802,0.234,1.355,2.234,0.002,0.003,15949.0,6831.0,1.0
"beta_dist[Rosario, Eddie]",2.272,0.186,1.939,2.625,0.002,0.002,12101.0,6568.0,1.0
"beta_dist[Wilkerson, Stevie]",1.958,0.264,1.475,2.47,0.002,0.003,14994.0,5858.0,1.0
"beta_dist[Desmond, Ian]",2.181,0.25,1.714,2.651,0.002,0.003,13400.0,6541.0,1.0
"beta_dist[Arraez, Luis]",1.616,0.273,1.125,2.145,0.002,0.004,14371.0,5755.0,1.0
"beta_dist[O'Neill, Tyler]",1.959,0.223,1.539,2.375,0.002,0.003,16549.0,6175.0,1.0
"beta_dist[Fisher, Derek]",1.804,0.277,1.263,2.311,0.002,0.004,15633.0,5443.0,1.0
"beta_dist[González, Erik]",1.889,0.308,1.32,2.47,0.002,0.004,17541.0,5682.0,1.0
"beta_dist[Peraza, José]",1.9,0.295,1.316,2.436,0.002,0.004,17574.0,5847.0,1.0
"beta_dist[Reyes, Pablo]",1.667,0.264,1.149,2.156,0.002,0.003,16046.0,5624.0,1.0
"beta_dist[Heredia, Guillermo]",1.989,0.218,1.573,2.391,0.002,0.002,13022.0,6722.0,1.0
"beta_dist[Holt, Brock]",1.924,0.283,1.41,2.477,0.002,0.004,19237.0,5725.0,1.0
"beta_dist[Pirela, José]",1.812,0.309,1.253,2.414,0.003,0.004,15173.0,5867.0,1.0
"beta_dist[Merrifield, Whit]",1.847,0.207,1.462,2.242,0.002,0.002,14305.0,6628.0,1.0
"beta_dist[Bishop, Braden]",1.799,0.291,1.243,2.325,0.002,0.004,17971.0,5897.0,1.0
"beta_dist[Alford, Anthony]",1.922,0.254,1.462,2.405,0.002,0.003,15653.0,6259.0,1.0
"beta_dist[McKinney, Billy]",1.777,0.242,1.331,2.241,0.002,0.003,16347.0,6163.0,1.0
"beta_dist[Locastro, Tim]",1.959,0.241,1.515,2.408,0.002,0.003,16697.0,6429.0,1.0
"beta_dist[Gurriel Jr., Lourdes]",2.154,0.184,1.806,2.503,0.002,0.002,13255.0,6598.0,1.0
"beta_dist[Santander, Anthony]",1.949,0.185,1.611,2.303,0.002,0.002,14907.0,6457.0,1.0
"beta_dist[Berti, Jon]",2.078,0.263,1.574,2.562,0.002,0.003,16544.0,6279.0,1.0
"beta_dist[Stubbs, Garrett]",1.78,0.314,1.185,2.37,0.003,0.004,15704.0,5179.0,1.0
"beta_dist[Reyes, Victor]",1.829,0.189,1.482,2.186,0.002,0.002,12894.0,6778.0,1.0
"beta_dist[Rios, Edwin]",1.837,0.325,1.227,2.465,0.002,0.005,18119.0,4968.0,1.0
"beta_dist[Castellanos, Nick]",1.979,0.159,1.672,2.268,0.001,0.002,11698.0,6332.0,1.0
"beta_dist[Davis, Johnny]",1.824,0.304,1.268,2.411,0.002,0.004,17258.0,5811.0,1.0
"beta_dist[Phillips, Brett]",1.721,0.229,1.303,2.155,0.002,0.003,13612.0,5730.0,1.0
"beta_dist[Grisham, Trent]",2.018,0.199,1.649,2.394,0.002,0.002,13176.0,6925.0,1.0
"beta_dist[Vogt, Stephen]",1.809,0.31,1.236,2.412,0.002,0.004,17498.0,5570.0,1.0
"beta_dist[Dickerson, Corey]",1.733,0.196,1.359,2.095,0.002,0.002,14459.0,6402.0,1.0
"beta_dist[Camargo, Johan]",1.785,0.309,1.173,2.355,0.002,0.005,19052.0,5485.0,1.0
"beta_dist[Williams, Mason]",1.84,0.287,1.292,2.374,0.002,0.004,18099.0,6014.0,1.0
"beta_dist[Rodríguez, Sean]",1.904,0.302,1.357,2.487,0.002,0.004,17597.0,5187.0,1.0
"beta_dist[Tauchman, Mike]",1.984,0.234,1.552,2.424,0.002,0.003,16041.0,6340.0,1.0
"beta_dist[Slater, Austin]",1.421,0.209,1.034,1.808,0.002,0.002,13826.0,6543.0,1.0
"beta_dist[Smith, Mallex]",1.935,0.236,1.474,2.367,0.002,0.003,14198.0,6366.0,1.0
"beta_dist[Herrmann, Chris]",1.835,0.314,1.283,2.463,0.002,0.004,16380.0,5099.0,1.0
"beta_dist[Upton, Justin]",1.716,0.226,1.279,2.124,0.002,0.003,15310.0,5814.0,1.0
"beta_dist[Goodwin, Brian]",1.913,0.174,1.592,2.244,0.002,0.002,12206.0,6935.0,1.0
"beta_dist[Ortega, Rafael]",1.854,0.233,1.432,2.292,0.002,0.003,16290.0,6221.0,1.0
"beta_dist[Riley, Austin]",1.484,0.267,0.974,1.972,0.002,0.003,16236.0,6552.0,1.0
"beta_dist[Reynolds, Bryan]",1.59,0.168,1.266,1.903,0.001,0.002,13217.0,6810.0,1.0
"beta_dist[Davis, Jonathan]",1.95,0.246,1.481,2.404,0.002,0.003,14390.0,6780.0,1.0
"beta_dist[Profar, Jurickson]",2.255,0.211,1.868,2.657,0.002,0.002,12379.0,6320.0,1.0
"beta_dist[Dietrich, Derek]",1.817,0.308,1.221,2.386,0.002,0.004,17529.0,5494.0,1.0
"beta_dist[Starling, Bubba]",1.675,0.261,1.2,2.175,0.002,0.003,16681.0,6553.0,1.0
"beta_dist[Broxton, Keon]",1.905,0.26,1.427,2.407,0.002,0.003,17494.0,6013.0,1.0
"beta_dist[O'Grady, Brian]",1.675,0.303,1.109,2.243,0.002,0.004,16679.0,5878.0,1.0
"beta_dist[Stewart, DJ]",1.659,0.22,1.244,2.072,0.002,0.003,14591.0,6272.0,1.0
"beta_dist[Bryant, Kris]",1.506,0.238,1.052,1.948,0.002,0.003,16256.0,6234.0,1.0
"beta_dist[Court, Ryan]",1.867,0.295,1.299,2.395,0.002,0.004,15594.0,4969.0,1.0
"beta_dist[Drury, Brandon]",1.772,0.289,1.23,2.308,0.002,0.005,16501.0,5475.0,1.0
"beta_dist[Happ, Ian]",1.8,0.199,1.408,2.16,0.002,0.002,13143.0,6155.0,1.0
"beta_dist[Mercado, Óscar]",1.775,0.193,1.4,2.124,0.002,0.002,14942.0,6560.0,1.0
"beta_dist[Pederson, Joc]",2.132,0.194,1.784,2.521,0.002,0.002,13602.0,6394.0,1.0
"beta_dist[Naquin, Tyler]",1.953,0.19,1.607,2.314,0.002,0.002,12533.0,6556.0,1.0
"beta_dist[Martinez, J.D.]",1.747,0.262,1.255,2.238,0.002,0.003,15935.0,5760.0,1.0
"beta_dist[Lorenzen, Michael]",2.028,0.307,1.442,2.614,0.002,0.004,19230.0,5441.0,1.0
"beta_dist[Peterson, Jace]",1.449,0.259,0.964,1.934,0.002,0.003,15905.0,5800.0,1.0
"beta_dist[Peralta, David]",1.801,0.176,1.475,2.135,0.001,0.002,14208.0,6909.0,1.0
"beta_dist[Muñoz, Yairo]",1.71,0.291,1.19,2.278,0.002,0.004,17948.0,5460.0,1.0
"beta_dist[Dyson, Jarrod]",1.739,0.221,1.327,2.141,0.002,0.002,12214.0,6455.0,1.0
"beta_dist[Avelino, Abiatal]",1.834,0.32,1.211,2.423,0.002,0.004,20944.0,5628.0,1.0
"beta_dist[Brosseau, Mike]",1.838,0.3,1.295,2.417,0.002,0.004,16574.0,5543.0,1.0
"beta_dist[Daza, Yonathan]",1.907,0.206,1.522,2.298,0.002,0.002,13094.0,6587.0,1.0
"beta_dist[Mejía, Francisco]",1.838,0.315,1.259,2.443,0.002,0.004,17510.0,5831.0,1.0
"beta_dist[Garlick, Kyle]",1.947,0.259,1.467,2.427,0.002,0.003,18460.0,6128.0,1.0
"beta_dist[Choo, Shin-Soo]",1.942,0.241,1.467,2.371,0.002,0.003,17303.0,5976.0,1.0
"beta_dist[Rosario, Amed]",1.702,0.31,1.126,2.295,0.002,0.004,15404.0,5313.0,1.0
"beta_dist[Altherr, Aaron]",1.759,0.303,1.188,2.335,0.002,0.004,16924.0,4913.0,1.0
"beta_dist[Acuña Jr., Ronald]",1.879,0.182,1.524,2.208,0.002,0.002,13988.0,6833.0,1.0
"beta_dist[Winker, Jesse]",1.954,0.183,1.607,2.294,0.002,0.002,13431.0,7146.0,1.0
"beta_dist[Culberson, Charlie]",1.833,0.289,1.298,2.382,0.002,0.004,17563.0,5731.0,1.0
"beta_dist[Negrón, Kristopher]",1.74,0.292,1.167,2.259,0.002,0.004,16507.0,5727.0,1.0
"beta_dist[Castro, Harold]",1.856,0.262,1.363,2.354,0.002,0.003,16081.0,5886.0,1.0
"beta_dist[Belt, Brandon]",1.868,0.302,1.301,2.448,0.002,0.005,19816.0,4650.0,1.0
"beta_dist[Alberto, Hanser]",1.835,0.307,1.249,2.402,0.002,0.004,21257.0,5645.0,1.0
"beta_dist[Bruce, Jay]",1.88,0.257,1.378,2.345,0.002,0.003,16402.0,5950.0,1.0
"beta_dist[Verdugo, Alex]",1.499,0.169,1.185,1.821,0.001,0.002,12734.0,6742.0,1.0
"beta_dist[Beckham, Tim]",1.924,0.297,1.362,2.477,0.002,0.004,17391.0,5490.0,1.0
"beta_dist[Cabrera, Melky]",1.725,0.267,1.223,2.235,0.002,0.004,17600.0,5835.0,1.0
"beta_dist[Kingery, Scott]",1.558,0.263,1.039,2.023,0.002,0.003,16165.0,5945.0,1.0
"beta_dist[Jay, Jon]",1.665,0.252,1.178,2.125,0.002,0.003,15922.0,6341.0,1.0
"beta_dist[Velasquez, Vince]",1.818,0.311,1.243,2.422,0.002,0.004,17672.0,5095.0,1.0
"beta_dist[Renfroe, Hunter]",1.802,0.176,1.457,2.116,0.002,0.002,13687.0,7362.0,1.0
"beta_dist[Osuna, José]",1.778,0.289,1.241,2.328,0.002,0.004,18825.0,5717.0,1.0
"beta_dist[Yelich, Christian]",1.846,0.193,1.498,2.215,0.002,0.002,13507.0,6248.0,1.0
"beta_dist[Goodrum, Niko]",1.999,0.276,1.493,2.526,0.002,0.004,16820.0,6175.0,1.0
"beta_dist[Smith, Dominic]",1.8,0.239,1.346,2.249,0.002,0.003,16617.0,5285.0,1.0
"beta_dist[Williams, Nick]",1.963,0.288,1.431,2.512,0.002,0.004,14695.0,5520.0,1.0
"beta_dist[Santana, Danny]",1.808,0.256,1.298,2.262,0.002,0.003,14120.0,6027.0,1.0
"beta_dist[Garcia, Greg]",1.837,0.317,1.248,2.439,0.002,0.004,17612.0,5479.0,1.0
"beta_dist[Freeman, Mike]",1.78,0.308,1.207,2.345,0.002,0.004,18575.0,4916.0,1.0
"beta_dist[Urshela, Gio]",1.831,0.311,1.245,2.407,0.002,0.004,16672.0,4984.0,1.0
"beta_dist[Saladino, Tyler]",1.796,0.326,1.178,2.404,0.002,0.005,18531.0,5275.0,1.0
"beta_dist[Hampson, Garrett]",1.681,0.22,1.244,2.074,0.002,0.002,13232.0,6794.0,1.0
"beta_dist[Dahl, David]",1.706,0.22,1.299,2.12,0.002,0.002,14907.0,6631.0,1.0
"beta_dist[Vargas, Ildemaro]",1.809,0.321,1.224,2.427,0.002,0.005,20133.0,5343.0,1.0
"beta_dist[Martínez, José A.]",1.759,0.253,1.285,2.243,0.002,0.003,16188.0,5370.0,1.0
"beta_dist[Williamson, Mac]",1.543,0.281,1.022,2.078,0.002,0.004,17429.0,5575.0,1.0
"beta_dist[Gallo, Joey]",2.212,0.179,1.88,2.543,0.002,0.002,13393.0,6975.0,1.0
"beta_dist[Tilson, Charlie]",1.802,0.267,1.286,2.279,0.002,0.003,15798.0,6250.0,1.0
"beta_dist[Parker, Jarrett]",1.98,0.304,1.438,2.577,0.003,0.004,14444.0,5951.0,1.0
"beta_dist[Austin, Tyler]",2.016,0.297,1.489,2.612,0.002,0.004,17610.0,5792.0,1.0
"beta_dist[Gore, Terrance]",1.902,0.296,1.353,2.456,0.002,0.004,18944.0,6182.0,1.0
"beta_dist[Canha, Mark]",1.833,0.182,1.487,2.167,0.002,0.002,13431.0,6914.0,1.0
"beta_dist[Gómez, Carlos]",1.743,0.292,1.214,2.307,0.002,0.004,15345.0,5629.0,1.0
"beta_dist[Biggio, Cavan]",1.716,0.282,1.204,2.252,0.002,0.004,14665.0,5788.0,1.0
"beta_dist[Puello, César]",2.103,0.257,1.601,2.566,0.002,0.003,14176.0,6684.0,1.0
"beta_dist[Bonifacio, Jorge]",2.043,0.271,1.513,2.532,0.002,0.003,15515.0,5629.0,1.0
"beta_dist[Joyce, Matt]",2.025,0.25,1.542,2.472,0.002,0.003,17822.0,5949.0,1.0
"beta_dist[Pence, Hunter]",1.825,0.271,1.31,2.328,0.002,0.003,17167.0,6192.0,1.0
"beta_dist[González, Carlos]",1.697,0.287,1.112,2.2,0.002,0.004,14986.0,5366.0,1.0
"beta_dist[Santana, Domingo]",1.865,0.243,1.413,2.323,0.002,0.003,17564.0,6455.0,1.0
"beta_dist[Newman, Kevin]",1.835,0.317,1.231,2.426,0.002,0.004,18901.0,4906.0,1.0
"beta_dist[McCutchen, Andrew]",1.824,0.2,1.447,2.197,0.002,0.002,13807.0,6733.0,1.0
"beta_dist[Lowe, Brandon]",1.942,0.288,1.406,2.465,0.002,0.004,18698.0,5717.0,1.0
"beta_dist[Owings, Chris]",1.609,0.282,1.074,2.13,0.002,0.004,17612.0,5738.0,1.0
"beta_dist[Astudillo, Willians]",1.93,0.304,1.366,2.507,0.002,0.004,17871.0,5415.0,1.0
"beta_dist[Swihart, Blake]",1.751,0.299,1.193,2.309,0.002,0.004,16813.0,5268.0,1.0
"beta_dist[Adrianza, Ehire]",1.998,0.263,1.5,2.472,0.002,0.003,15219.0,5807.0,1.0
"beta_dist[Urena, Richard]",1.824,0.315,1.227,2.408,0.002,0.004,20629.0,5384.0,1.0
"beta_dist[Pearce, Steve]",1.834,0.313,1.24,2.427,0.002,0.004,17753.0,5425.0,1.0
"beta_dist[Delmonico, Nicky]",1.884,0.295,1.359,2.465,0.002,0.004,15378.0,5571.0,1.0
"beta_dist[Murphy, Tom]",1.863,0.314,1.298,2.475,0.002,0.005,17875.0,5033.0,1.0
"beta_dist[O'Brien, Peter]",1.928,0.293,1.389,2.483,0.002,0.004,18032.0,6020.0,1.0
"beta_dist[Eaton, Adam]",2.226,0.164,1.9,2.523,0.002,0.002,10799.0,5740.0,1.0
"beta_dist[Pérez, Hernán]",1.842,0.294,1.287,2.381,0.002,0.004,17664.0,5792.0,1.0
"beta_dist[Gerber, Mike]",1.854,0.315,1.27,2.458,0.002,0.004,16645.0,5909.0,1.0
"beta_dist[Zobrist, Ben]",1.841,0.292,1.278,2.36,0.002,0.004,16582.0,5786.0,1.0
"beta_dist[Davis, Khris]",1.943,0.307,1.351,2.507,0.002,0.004,20805.0,5361.0,1.0
"beta_dist[Schebler, Scott]",1.734,0.282,1.218,2.278,0.002,0.004,18358.0,5526.0,1.0
"beta_dist[Solarte, Yangervis]",1.85,0.311,1.267,2.43,0.002,0.005,18995.0,4856.0,1.0
"beta_dist[Rondon, José]",1.816,0.303,1.245,2.381,0.002,0.004,16623.0,5844.0,1.0
"beta_dist[Galloway, Isaac]",1.818,0.304,1.246,2.391,0.002,0.004,20705.0,5909.0,1.0
"beta_dist[Estrada, Thairo]",1.909,0.304,1.343,2.46,0.002,0.004,18823.0,4910.0,1.0
"beta_dist[Peterson, Dustin]",1.819,0.303,1.258,2.392,0.002,0.004,18017.0,6197.0,1.0
"beta_dist[Moran, Colin]",1.823,0.323,1.224,2.433,0.002,0.004,17574.0,5723.0,1.0
"beta_dist[Shuck, JB]",1.746,0.298,1.191,2.315,0.002,0.004,17944.0,5294.0,1.0
"beta_dist[Kemp, Matt]",1.825,0.301,1.24,2.367,0.002,0.004,16505.0,5904.0,1.0
"beta_dist[Martin, Jason]",2.134,0.261,1.649,2.622,0.002,0.003,16758.0,6186.0,1.0
"beta_dist[Bourjos, Peter]",1.84,0.301,1.25,2.391,0.002,0.004,19530.0,5527.0,1.0
"beta_dist[Brito, Sócrates]",1.861,0.29,1.261,2.363,0.002,0.004,18743.0,5945.0,1.0
"beta_dist[Herrera, Rosell]",1.85,0.279,1.355,2.403,0.002,0.003,17891.0,6192.0,1.0
"beta_dist[Joe, Connor]",2.015,0.252,1.558,2.485,0.002,0.003,15934.0,6612.0,1.0
"beta_dist[Zagunis, Mark]",1.856,0.307,1.275,2.423,0.002,0.004,17027.0,6202.0,1.0
"beta_dist[Jackson, Drew]",1.82,0.315,1.214,2.402,0.002,0.004,18504.0,5739.0,1.0
"beta_dist[Margot, Manuel]",1.909,0.195,1.532,2.26,0.002,0.002,13024.0,6189.0,1.0
"beta_dist[Arozarena, Randy]",1.953,0.2,1.565,2.317,0.002,0.002,14650.0,6475.0,1.0
"beta_dist[Duggar, Steven]",1.65,0.216,1.255,2.067,0.002,0.002,12556.0,6388.0,1.0
"beta_dist[Carlson, Dylan]",2.215,0.17,1.886,2.525,0.002,0.002,10410.0,6405.0,1.0
"beta_dist[White, Eli]",1.958,0.255,1.472,2.427,0.002,0.003,15157.0,6109.0,1.0
"beta_dist[Solak, Nick]",1.781,0.251,1.309,2.259,0.002,0.003,16346.0,5827.0,1.0
"beta_dist[Aquino, Aristides]",1.943,0.227,1.523,2.369,0.002,0.002,14799.0,7195.0,1.0
"beta_dist[Hays, Austin]",1.928,0.187,1.597,2.297,0.002,0.002,14206.0,6938.0,1.0
"beta_dist[Sierra, Magneuris]",1.808,0.238,1.361,2.26,0.002,0.003,15809.0,6727.0,1.0
"beta_dist[Engel, Adam]",1.795,0.206,1.411,2.183,0.002,0.002,13291.0,6219.0,1.0
"beta_dist[Akiyama, Shogo]",1.773,0.251,1.305,2.248,0.002,0.003,16585.0,6005.0,1.0
"beta_dist[Edman, Tommy]",1.943,0.262,1.466,2.454,0.002,0.003,18035.0,5865.0,1.0
"beta_dist[Chavis, Michael]",1.947,0.298,1.378,2.501,0.002,0.004,19134.0,5885.0,1.0
"beta_dist[Marmolejos, José]",1.981,0.293,1.436,2.52,0.002,0.004,16937.0,5370.0,1.0
"beta_dist[Riddle, JT]",1.802,0.26,1.305,2.291,0.002,0.003,16496.0,5462.0,1.0
"beta_dist[Lin, Tzu-Wei]",1.817,0.31,1.231,2.391,0.002,0.004,18422.0,5922.0,1.0
"beta_dist[Smith, Pavin]",1.923,0.231,1.494,2.36,0.002,0.003,14927.0,5914.0,1.0
"beta_dist[Mountcastle, Ryan]",1.882,0.28,1.338,2.394,0.002,0.003,17151.0,6465.0,1.0
"beta_dist[Oliva, Jared]",1.814,0.292,1.281,2.382,0.002,0.004,16909.0,5700.0,1.0
"beta_dist[Heath, Nick]",1.871,0.294,1.312,2.42,0.002,0.004,16149.0,5144.0,1.0
"beta_dist[Taylor, Michael A.]",2.083,0.168,1.762,2.397,0.001,0.002,12745.0,6574.0,1.0
"beta_dist[Moniak, Mickey]",1.783,0.274,1.273,2.303,0.002,0.004,18918.0,5987.0,1.0
"beta_dist[Fraley, Jake]",1.875,0.235,1.431,2.309,0.002,0.003,15222.0,6807.0,1.0
"beta_dist[Robertson, Daniel]",1.838,0.318,1.223,2.419,0.002,0.004,17320.0,5340.0,1.0
"beta_dist[Ruf, Darin]",1.774,0.253,1.312,2.266,0.002,0.003,19201.0,6319.0,1.0
"beta_dist[Olivares, Edward]",1.759,0.239,1.335,2.23,0.002,0.003,16619.0,5611.0,1.0
"beta_dist[Fuentes, Joshua]",1.837,0.315,1.242,2.425,0.002,0.004,17057.0,5291.0,1.0
"beta_dist[Frazier, Adam]",1.897,0.274,1.368,2.405,0.002,0.003,15907.0,5858.0,1.0
"beta_dist[Tsutsugo, Yoshi]",1.823,0.28,1.315,2.358,0.002,0.004,17001.0,5772.0,1.0
"beta_dist[Brinson, Lewis]",1.924,0.205,1.532,2.305,0.002,0.002,12415.0,5994.0,1.0
"beta_dist[Andujar, Miguel]",1.677,0.267,1.177,2.183,0.002,0.003,17488.0,6017.0,1.0
"beta_dist[Demeritte, Travis]",2.168,0.233,1.755,2.626,0.002,0.003,15107.0,6460.0,1.0
"beta_dist[Ravelo, Rangel]",1.833,0.317,1.234,2.431,0.002,0.004,18679.0,5589.0,1.0
"beta_dist[Taylor, Tyrone]",1.753,0.217,1.344,2.153,0.002,0.003,14469.0,6502.0,1.0
"beta_dist[Basabe, Luis Alexander]",1.87,0.313,1.299,2.471,0.002,0.004,19753.0,5468.0,1.0
"beta_dist[Thaiss, Matt]",1.842,0.311,1.244,2.4,0.002,0.004,19731.0,5826.0,1.0
"beta_dist[Varsho, Daulton]",1.843,0.209,1.462,2.247,0.002,0.002,13926.0,6835.0,1.0
"beta_dist[Souza Jr., Steven]",2.092,0.29,1.578,2.678,0.002,0.004,15346.0,5970.0,1.0
"beta_dist[Walker, Neil]",1.804,0.309,1.23,2.397,0.002,0.004,19059.0,5695.0,1.0
"beta_dist[Strange-Gordon, Dee]",1.863,0.302,1.325,2.443,0.002,0.004,18048.0,5906.0,1.0
"beta_dist[Barreto, Franklin]",1.839,0.319,1.222,2.434,0.002,0.004,17520.0,5239.0,1.0
